session_id,customer_id,session_date,channel,device,country,campaign_id
S006724,100803,10/24/2025,paid_social,desktop,NG,CMP008
S016725,100207,10/24/2025,paid_search,desktop,NL,CMP001
S006465,,10/24/2025,paid_social,mobile,NG,CMP004
S017875,101927,10/24/2025,organic,desktop,NL,
S016178,,10/24/2025,direct,mobile,NG,
S004401,100277,10/24/2025,paid_social,desktop,DE,CMP008
S006153,100187,10/24/2025,referral,desktop,US,CMP007
S019053,100119,10/24/2025,direct,mobile,US,
S016632,100324,10/24/2025,paid_social,desktop,US,CMP004
S017917,,10/24/2025,email,desktop,US,CMP005
S007178,,10/24/2025,paid_search,desktop,CA,CMP002
S017460,,10/24/2025,organic,mobile,NG,
S018895,101514,10/24/2025,email,mobile,NG,CMP005
S001396,,10/24/2025,organic,mobile,NG,
S006349,100787,10/24/2025,paid_search,desktop,NG,CMP001
S011379,100755,10/24/2025,organic,desktop,NG,
S002119,100689,10/24/2025,organic,mobile,DE,
S008034,101312,10/24/2025,referral,desktop,NG,CMP007
S008446,100009,10/24/2025,organic,desktop,NG,
S008205,100841,10/24/2025,direct,mobile,NG,
S006944,101152,10/24/2025,paid_search,mobile,US,CMP002
S016809,100240,10/24/2025,organic,mobile,FR,
S002006,100226,10/24/2025,paid_search,mobile,UK,CMP001
S009047,,10/24/2025,direct,mobile,NG,
S004861,100003,10/24/2025,direct,desktop,UK,
S013487,,10/24/2025,paid_social,mobile,US,CMP003
S005881,101498,10/24/2025,email,mobile,NG,CMP006
S019613,100261,10/24/2025,email,mobile,NL,CMP006
S015527,,10/24/2025,organic,desktop,UK,
S015533,100940,10/24/2025,paid_search,mobile,US,CMP001
S008353,,10/24/2025,paid_search,mobile,NG,CMP001
S000608,100077,10/24/2025,paid_search,mobile,UK,CMP002
S013908,100399,10/24/2025,organic,mobile,CA,
S018221,101547,10/24/2025,paid_social,desktop,NG,CMP004
S015916,100588,10/24/2025,paid_search,desktop,NG,CMP002
S004002,101056,10/24/2025,paid_social,mobile,NG,CMP003
S019443,100089,10/24/2025,organic,mobile,DE,
S000097,100332,10/24/2025,paid_social,desktop,NG,CMP004
S018037,,10/24/2025,referral,desktop,NG,CMP007
S008496,100700,10/24/2025,referral,mobile,NG,CMP007
S018964,,10/24/2025,paid_search,mobile,NG,CMP001
S006184,,10/24/2025,direct,mobile,NL,
S000187,100079,10/24/2025,direct,desktop,NG,
S018016,100625,10/24/2025,organic,mobile,NL,
S003489,,10/24/2025,direct,mobile,UK,
S016973,100313,10/25/2025,paid_social,mobile,NG,CMP008
S001752,100544,10/25/2025,paid_search,mobile,NG,CMP002
S003991,,10/25/2025,paid_search,mobile,NG,CMP001
S000381,101923,10/25/2025,referral,mobile,US,CMP007
S014699,101850,10/25/2025,paid_social,mobile,CA,CMP003
S003345,,10/25/2025,direct,mobile,DE,
S011104,101117,10/25/2025,email,mobile,NG,CMP005
S016884,,10/25/2025,paid_search,mobile,NG,CMP001
S003369,101093,10/25/2025,paid_search,mobile,UK,CMP002
S006760,100811,10/25/2025,paid_search,mobile,FR,CMP001
S000383,,10/25/2025,paid_search,mobile,NG,CMP002
S013061,,10/25/2025,organic,desktop,NL,
S007466,,10/25/2025,organic,mobile,NG,
S005394,100357,10/25/2025,paid_search,mobile,NG,CMP002
S010483,101342,10/25/2025,email,desktop,US,CMP006
S009257,100846,10/25/2025,organic,mobile,NG,
S003463,100328,10/25/2025,paid_search,mobile,NG,CMP001
S003903,,10/25/2025,paid_search,mobile,FR,CMP002
S015709,,10/25/2025,organic,desktop,UK,
S004792,100161,10/25/2025,paid_search,mobile,FR,CMP002
S018394,100410,10/25/2025,organic,mobile,DE,
S012952,,10/25/2025,email,desktop,NL,CMP005
S009588,101395,10/25/2025,paid_social,mobile,UK,CMP008
S006619,100638,10/25/2025,paid_search,mobile,NG,CMP001
S015633,101142,10/25/2025,organic,desktop,CA,
S009531,100732,10/25/2025,organic,mobile,NG,
S014257,101920,10/25/2025,referral,desktop,US,CMP007
S012789,,10/25/2025,paid_social,mobile,US,CMP008
S008431,,10/25/2025,organic,desktop,NG,
S009491,,10/25/2025,direct,mobile,FR,
S005918,100212,10/25/2025,direct,desktop,US,
S015583,101022,10/25/2025,direct,mobile,NG,
S003542,101005,10/25/2025,organic,mobile,NG,
S017174,101793,10/25/2025,paid_social,desktop,US,CMP008
S007989,101864,10/25/2025,direct,desktop,NG,
S017980,101071,10/25/2025,paid_social,mobile,NG,CMP004
S007941,101966,10/25/2025,organic,mobile,NL,
S003900,100951,10/25/2025,organic,mobile,NG,
S003880,101452,10/25/2025,paid_social,mobile,NG,CMP003
S019192,100936,10/25/2025,email,desktop,NG,CMP006
S009736,100106,10/25/2025,direct,desktop,FR,
S011655,101216,10/25/2025,organic,desktop,NG,
S014774,100882,10/25/2025,direct,mobile,UK,
S017277,100872,10/25/2025,direct,desktop,NG,
S018715,100781,10/25/2025,paid_search,desktop,US,CMP002
S017066,100074,10/25/2025,organic,mobile,NG,
S016669,101251,10/25/2025,paid_social,desktop,NG,CMP003
S012520,,10/25/2025,organic,desktop,US,
S013981,101830,10/25/2025,paid_search,desktop,UK,CMP002
S009691,,10/25/2025,referral,mobile,NG,CMP007
S018491,,10/25/2025,organic,desktop,NL,
S006051,100389,10/25/2025,organic,mobile,NG,
S013813,,10/25/2025,paid_search,mobile,NG,CMP001
S006717,100966,10/25/2025,paid_search,mobile,UK,CMP002
S002117,100860,10/25/2025,paid_social,desktop,CA,CMP008
S006434,,10/25/2025,paid_social,desktop,US,CMP008
S007388,100204,10/25/2025,organic,desktop,FR,
S013340,101770,10/25/2025,organic,mobile,NL,
S017716,100656,10/25/2025,paid_search,mobile,US,CMP002
S018569,101764,10/25/2025,organic,mobile,UK,
S005185,101451,10/25/2025,paid_search,mobile,US,CMP001
S019581,101392,10/25/2025,direct,mobile,NG,
S003154,,10/25/2025,direct,mobile,NG,
S009205,,10/25/2025,direct,mobile,NL,
S001162,101388,10/25/2025,referral,desktop,NL,CMP007
S018845,101567,10/25/2025,organic,mobile,NG,
S000601,100888,10/25/2025,paid_search,desktop,UK,CMP001
S018693,100784,10/25/2025,paid_search,desktop,FR,CMP001
S004649,101119,10/25/2025,direct,mobile,US,
S010033,100048,10/25/2025,referral,desktop,UK,CMP007
S003259,,10/25/2025,organic,desktop,UK,
S014611,101313,10/25/2025,direct,mobile,NG,
S004364,101287,10/25/2025,organic,mobile,NG,
S012283,,10/25/2025,direct,mobile,US,
S002480,,10/25/2025,paid_search,mobile,NG,CMP001
S006339,100944,10/25/2025,paid_search,mobile,DE,CMP001
S005302,100674,10/25/2025,email,desktop,FR,CMP005
S005711,,10/25/2025,direct,desktop,CA,
S018584,100027,10/25/2025,paid_social,desktop,US,CMP008
S000945,101858,10/25/2025,direct,mobile,DE,
S007172,,10/25/2025,paid_social,mobile,US,CMP008
S019575,100642,10/25/2025,organic,mobile,UK,
S010134,100665,10/25/2025,organic,desktop,US,
S005751,100414,10/25/2025,organic,mobile,DE,
S019560,100016,10/25/2025,paid_social,desktop,UK,CMP004
S016616,101243,10/25/2025,email,mobile,NG,CMP005
S019220,100273,10/25/2025,paid_search,mobile,CA,CMP001
S007005,101735,10/25/2025,organic,mobile,NG,
S005020,,10/25/2025,paid_social,desktop,NG,CMP008
S018546,101981,10/25/2025,organic,desktop,NG,
S009083,101652,10/25/2025,paid_social,mobile,NG,CMP004
S014404,101789,10/25/2025,paid_social,mobile,UK,CMP004
S016964,101965,10/25/2025,paid_search,desktop,CA,CMP001
S013322,100033,10/25/2025,organic,desktop,US,
S015247,100272,10/25/2025,paid_search,desktop,NG,CMP002
S015433,100466,10/26/2025,organic,mobile,US,
S010144,100046,10/26/2025,paid_social,mobile,US,CMP008
S002376,100234,10/26/2025,paid_search,desktop,NG,CMP002
S015838,101528,10/26/2025,referral,desktop,US,CMP007
S005912,101524,10/26/2025,direct,mobile,US,
S007106,101506,10/26/2025,paid_social,mobile,NG,CMP003
S014307,101195,10/26/2025,organic,mobile,NG,
S006074,101133,10/26/2025,paid_social,mobile,NG,CMP004
S013980,,10/26/2025,direct,mobile,US,
S014153,101597,10/26/2025,email,mobile,NG,CMP006
S011630,101919,10/26/2025,paid_search,mobile,US,CMP002
S017355,,10/26/2025,paid_search,mobile,NG,CMP002
S017292,,10/26/2025,email,desktop,NG,CMP005
S009495,101136,10/26/2025,paid_social,mobile,NG,CMP004
S010970,100588,10/26/2025,paid_social,desktop,FR,CMP003
S014260,100916,10/26/2025,paid_search,mobile,CA,CMP001
S018042,100574,10/26/2025,organic,mobile,NG,
S003204,101374,10/26/2025,paid_social,mobile,NG,CMP003
S006833,101872,10/26/2025,referral,desktop,FR,CMP007
S005975,101753,10/26/2025,paid_search,mobile,FR,CMP001
S005859,100662,10/26/2025,organic,desktop,NG,
S010936,101661,10/26/2025,organic,mobile,UK,
S008492,,10/26/2025,paid_social,desktop,DE,CMP004
S007009,,10/26/2025,direct,desktop,UK,
S003683,,10/26/2025,paid_social,desktop,NG,CMP004
S002024,100639,10/26/2025,direct,mobile,NG,
S019281,100076,10/26/2025,paid_social,mobile,UK,CMP004
S018961,100006,10/26/2025,email,mobile,US,CMP005
S014150,100980,10/26/2025,paid_search,mobile,UK,CMP001
S019727,100950,10/26/2025,organic,mobile,UK,
S011364,100551,10/26/2025,paid_social,desktop,US,CMP008
S004989,101254,10/26/2025,paid_search,desktop,FR,CMP001
S010343,100012,10/26/2025,paid_search,desktop,FR,CMP001
S011455,101156,10/26/2025,paid_search,desktop,DE,CMP001
S013144,100259,10/26/2025,organic,desktop,NL,
S016587,100510,10/26/2025,paid_social,mobile,NG,CMP008
S009354,101055,10/26/2025,paid_social,mobile,UK,CMP004
S004842,100464,10/26/2025,paid_search,desktop,UK,CMP002
S013851,101167,10/26/2025,organic,mobile,NG,
S009612,100566,10/26/2025,organic,desktop,NG,
S019354,101914,10/26/2025,organic,mobile,US,
S016254,101999,10/26/2025,organic,desktop,DE,
S002574,100904,10/26/2025,email,desktop,US,CMP005
S019732,,10/26/2025,referral,mobile,NG,CMP007
S002289,101050,10/26/2025,organic,mobile,UK,
S015234,100765,10/26/2025,organic,mobile,NG,
S003856,100002,10/26/2025,paid_social,mobile,NG,CMP004
S012228,101327,10/26/2025,paid_search,mobile,NG,CMP002
S001741,101675,10/26/2025,organic,mobile,NL,
S016417,101741,10/26/2025,direct,mobile,NG,
S002704,100602,10/26/2025,direct,mobile,NG,
S008842,100364,10/26/2025,organic,mobile,FR,
S003544,,10/26/2025,paid_social,mobile,NL,CMP004
S016691,100203,10/26/2025,direct,mobile,NG,
S011298,,10/26/2025,organic,mobile,FR,
S008728,101876,10/26/2025,paid_search,mobile,DE,CMP002
S019699,101263,10/26/2025,referral,mobile,NG,CMP007
S019913,101196,10/26/2025,organic,mobile,NG,
S004658,101287,10/26/2025,referral,mobile,US,CMP007
S017855,101859,10/26/2025,email,mobile,NG,CMP006
S003579,100399,10/26/2025,paid_search,mobile,US,CMP001
S016387,,10/26/2025,paid_social,mobile,US,CMP004
S017009,100703,10/26/2025,direct,desktop,CA,
S006450,100208,10/26/2025,paid_search,mobile,FR,CMP002
S009857,100260,10/26/2025,referral,desktop,NG,CMP007
S005077,100046,10/26/2025,paid_social,mobile,FR,CMP008
S010487,100745,10/26/2025,organic,desktop,US,
S017844,101750,10/26/2025,referral,mobile,NG,CMP007
S015324,100437,10/26/2025,paid_social,desktop,UK,CMP004
S011092,,10/26/2025,paid_search,mobile,FR,CMP002
S003329,,10/26/2025,email,desktop,CA,CMP005
S010841,101313,10/26/2025,paid_search,mobile,NG,CMP001
S007465,,10/26/2025,direct,mobile,NG,
S013627,101974,10/26/2025,paid_search,mobile,NG,CMP002
S009229,,10/26/2025,organic,mobile,NG,
S011317,,10/26/2025,direct,mobile,UK,
S013461,100172,10/26/2025,paid_social,mobile,NG,CMP008
S012486,100153,10/26/2025,paid_search,mobile,CA,CMP002
S000959,100673,10/26/2025,paid_social,mobile,NG,CMP004
S012985,100065,10/26/2025,paid_search,mobile,CA,CMP001
S014553,100212,10/26/2025,organic,mobile,NG,
S008914,101024,10/26/2025,direct,desktop,NG,
S003131,101589,10/26/2025,direct,mobile,CA,
S005230,101652,10/26/2025,paid_search,mobile,FR,CMP001
S006103,101349,10/26/2025,paid_search,mobile,NG,CMP001
S002990,,10/26/2025,paid_social,mobile,FR,CMP004
S002831,,10/26/2025,direct,mobile,NG,
S016617,101739,10/26/2025,paid_social,desktop,NG,CMP008
S015250,101904,10/26/2025,organic,mobile,NG,
S016634,101957,10/26/2025,paid_social,mobile,US,CMP004
S005909,,10/26/2025,referral,desktop,NG,CMP007
S000528,101877,10/26/2025,paid_social,desktop,NG,CMP008
S008877,101806,10/26/2025,organic,desktop,CA,
S003642,,10/26/2025,organic,mobile,UK,
S014157,100316,10/26/2025,organic,desktop,NL,
S014004,100938,10/26/2025,paid_social,mobile,UK,CMP008
S006802,101353,10/26/2025,paid_social,mobile,NG,CMP008
S018920,101337,10/26/2025,organic,mobile,NG,
S006283,101589,10/26/2025,organic,mobile,UK,
S017780,100040,10/26/2025,direct,mobile,NG,
S010827,101149,10/26/2025,organic,mobile,NG,
S017782,100041,10/26/2025,paid_search,mobile,NG,CMP001
S009540,,10/27/2025,direct,mobile,US,
S018097,,10/27/2025,paid_social,desktop,CA,CMP008
S002997,101401,10/27/2025,organic,mobile,NG,
S001941,,10/27/2025,direct,mobile,US,
S013327,100177,10/27/2025,organic,desktop,NG,
S010131,,10/27/2025,organic,desktop,US,
S000821,101169,10/27/2025,organic,mobile,NG,
S018423,100169,10/27/2025,email,desktop,FR,CMP005
S010352,100585,10/27/2025,paid_social,mobile,NG,CMP003
S014935,,10/27/2025,paid_search,desktop,DE,CMP002
S015595,100205,10/27/2025,paid_social,mobile,UK,CMP008
S014589,101772,10/27/2025,organic,mobile,US,
S018099,100577,10/27/2025,paid_search,mobile,NG,CMP002
S017014,101357,10/27/2025,referral,desktop,NG,CMP007
S006950,100646,10/27/2025,direct,mobile,NG,
S001459,100295,10/27/2025,paid_social,mobile,DE,CMP004
S016319,101556,10/27/2025,direct,mobile,CA,
S005295,100536,10/27/2025,paid_search,mobile,US,CMP002
S011326,101860,10/27/2025,organic,desktop,NG,
S005215,,10/27/2025,organic,mobile,NG,
S007883,100040,10/27/2025,organic,desktop,NG,
S000827,100457,10/27/2025,direct,mobile,NG,
S001166,100966,10/27/2025,referral,mobile,NG,CMP007
S014766,,10/27/2025,organic,desktop,NL,
S011925,,10/27/2025,direct,mobile,UK,
S018512,,10/27/2025,direct,desktop,NG,
S014760,100164,10/27/2025,organic,mobile,NG,
S019051,100926,10/27/2025,referral,mobile,UK,CMP007
S007577,101654,10/27/2025,email,mobile,NG,CMP005
S003952,101354,10/27/2025,paid_search,desktop,US,CMP001
S019372,100270,10/27/2025,organic,mobile,DE,
S010462,101822,10/27/2025,organic,mobile,UK,
S016615,101960,10/27/2025,organic,mobile,CA,
S007565,101273,10/27/2025,paid_social,mobile,CA,CMP008
S012485,,10/27/2025,referral,desktop,NL,CMP007
S012445,,10/27/2025,paid_search,mobile,NG,CMP002
S005391,100171,10/27/2025,paid_social,desktop,US,CMP008
S004068,101991,10/27/2025,paid_search,mobile,FR,CMP001
S013643,,10/27/2025,referral,mobile,NG,CMP007
S000856,,10/27/2025,referral,desktop,NG,CMP007
S017818,101067,10/27/2025,paid_search,mobile,NL,CMP001
S009865,100631,10/27/2025,email,mobile,DE,CMP006
S004667,,10/27/2025,organic,mobile,NG,
S011818,100827,10/27/2025,paid_search,mobile,NG,CMP002
S004093,101843,10/27/2025,email,desktop,NG,CMP006
S003852,101164,10/27/2025,direct,desktop,NL,
S018575,101417,10/27/2025,organic,desktop,NG,
S003845,,10/27/2025,paid_social,mobile,NG,CMP008
S017416,,10/27/2025,paid_search,mobile,US,CMP001
S011413,101199,10/27/2025,email,mobile,UK,CMP006
S010661,,10/27/2025,email,desktop,NG,CMP005
S012196,,10/27/2025,email,mobile,NG,CMP005
S011431,,10/27/2025,paid_search,mobile,CA,CMP002
S008109,,10/27/2025,organic,desktop,UK,
S015677,,10/27/2025,paid_social,mobile,NG,CMP004
S007015,101778,10/27/2025,organic,desktop,NG,
S015680,101457,10/27/2025,paid_social,mobile,NG,CMP008
S019459,,10/27/2025,paid_search,mobile,NG,CMP001
S011446,100667,10/27/2025,direct,mobile,UK,
S001409,101188,10/27/2025,referral,mobile,UK,CMP007
S012192,101478,10/27/2025,email,mobile,US,CMP005
S012912,,10/27/2025,paid_search,mobile,DE,CMP001
S008022,101594,10/27/2025,paid_search,mobile,NG,CMP001
S010151,101235,10/27/2025,direct,mobile,UK,
S004033,101857,10/27/2025,email,mobile,US,CMP006
S004566,100860,10/27/2025,direct,mobile,NG,
S007841,100597,10/27/2025,referral,mobile,NG,CMP007
S014407,,10/27/2025,paid_search,mobile,UK,CMP002
S016202,100435,10/27/2025,organic,mobile,CA,
S015820,,10/27/2025,paid_social,desktop,UK,CMP008
S006079,101831,10/27/2025,organic,mobile,NG,
S004288,100866,10/27/2025,organic,mobile,UK,
S018707,100724,10/27/2025,organic,mobile,UK,
S008021,,10/27/2025,paid_social,desktop,NG,CMP004
S002026,101678,10/27/2025,paid_search,mobile,US,CMP002
S010804,,10/27/2025,paid_search,mobile,NG,CMP001
S019297,101534,10/27/2025,organic,desktop,US,
S004919,100168,10/27/2025,organic,mobile,US,
S005699,,10/27/2025,paid_search,mobile,NG,CMP001
S015336,100920,10/27/2025,direct,desktop,US,
S003188,101441,10/27/2025,direct,mobile,NG,
S009183,100818,10/27/2025,paid_social,mobile,NG,CMP004
S009057,101706,10/27/2025,referral,desktop,US,CMP007
S016840,,10/27/2025,referral,mobile,NG,CMP007
S014020,101599,10/27/2025,paid_search,mobile,US,CMP001
S002000,,10/27/2025,organic,desktop,NL,
S005049,,10/27/2025,referral,mobile,NG,CMP007
S003483,,10/27/2025,organic,mobile,DE,
S009000,101139,10/27/2025,paid_social,mobile,NG,CMP003
S012779,100787,10/27/2025,direct,mobile,US,
S011079,101130,10/27/2025,paid_search,mobile,NG,CMP002
S010250,101864,10/27/2025,direct,desktop,US,
S009268,,10/27/2025,paid_search,mobile,US,CMP002
S016977,101570,10/27/2025,referral,desktop,US,CMP007
S019312,,10/27/2025,direct,desktop,CA,
S005573,101405,10/27/2025,organic,desktop,NG,
S015053,,10/27/2025,organic,desktop,UK,
S010765,101857,10/28/2025,email,desktop,US,CMP006
S005639,100043,10/28/2025,paid_search,desktop,NG,CMP002
S019126,101425,10/28/2025,paid_search,desktop,CA,CMP001
S011942,101534,10/28/2025,paid_social,mobile,CA,CMP008
S012834,101986,10/28/2025,paid_search,mobile,NG,CMP001
S003243,,10/28/2025,paid_search,desktop,NG,CMP002
S005229,101936,10/28/2025,organic,mobile,NG,
S006751,,10/28/2025,paid_search,mobile,NG,CMP001
S019650,,10/28/2025,paid_social,mobile,US,CMP004
S012295,100439,10/28/2025,referral,desktop,NG,CMP007
S009536,101512,10/28/2025,paid_search,mobile,NG,CMP001
S016871,,10/28/2025,organic,desktop,US,
S018718,,10/28/2025,paid_search,desktop,NG,CMP001
S005090,100112,10/28/2025,paid_search,mobile,US,CMP002
S006563,100952,10/28/2025,organic,mobile,UK,
S015482,100164,10/28/2025,direct,mobile,US,
S019625,101709,10/28/2025,email,desktop,DE,CMP006
S010288,101923,10/28/2025,paid_social,desktop,NG,CMP003
S008476,101685,10/28/2025,paid_search,desktop,NG,CMP001
S010090,100188,10/28/2025,paid_search,desktop,NG,CMP001
S011945,,10/28/2025,paid_social,mobile,DE,CMP004
S012786,100998,10/28/2025,paid_social,mobile,NG,CMP003
S015491,100760,10/28/2025,email,desktop,NG,CMP005
S018266,100742,10/28/2025,organic,mobile,NG,
S018058,101842,10/28/2025,paid_social,mobile,US,CMP004
S004296,101113,10/28/2025,organic,mobile,NG,
S013466,100019,10/28/2025,email,mobile,US,CMP005
S000345,101282,10/28/2025,organic,desktop,US,
S003150,100675,10/28/2025,paid_social,mobile,NG,CMP008
S007986,100908,10/28/2025,paid_social,desktop,NG,CMP003
S009042,,10/28/2025,email,desktop,NG,CMP006
S008054,101780,10/28/2025,paid_social,mobile,US,CMP004
S004929,,10/28/2025,paid_search,mobile,NG,CMP002
S012975,,10/28/2025,email,desktop,NG,CMP006
S013262,,10/28/2025,direct,mobile,NG,
S014997,100904,10/28/2025,paid_social,mobile,US,CMP004
S019524,,10/28/2025,paid_search,mobile,NG,CMP001
S009630,100284,10/28/2025,paid_social,mobile,NG,CMP003
S005681,101793,10/28/2025,referral,mobile,DE,CMP007
S017486,100547,10/28/2025,paid_search,mobile,US,CMP002
S018655,101621,10/28/2025,paid_social,desktop,NL,CMP003
S016585,101807,10/28/2025,paid_search,mobile,US,CMP002
S013503,,10/28/2025,direct,mobile,US,
S000344,100825,10/28/2025,organic,mobile,NG,
S000333,101520,10/28/2025,paid_social,desktop,NG,CMP004
S005839,100889,10/28/2025,paid_social,mobile,CA,CMP004
S016419,101823,10/28/2025,direct,mobile,NG,
S014714,100385,10/28/2025,direct,mobile,DE,
S014007,,10/28/2025,organic,desktop,US,
S017693,100569,10/28/2025,organic,desktop,NG,
S003936,,10/28/2025,email,mobile,CA,CMP005
S014119,101909,10/28/2025,organic,mobile,NG,
S005173,,10/28/2025,referral,desktop,NG,CMP007
S009363,,10/28/2025,paid_search,mobile,NG,CMP002
S007609,101857,10/28/2025,paid_social,mobile,NG,CMP008
S004712,101002,10/28/2025,organic,mobile,NL,
S000223,100676,10/28/2025,direct,mobile,NG,
S002596,,10/28/2025,organic,desktop,CA,
S016787,101885,10/28/2025,paid_social,desktop,US,CMP008
S009649,,10/28/2025,paid_search,desktop,NG,CMP001
S001020,,10/28/2025,paid_social,desktop,NG,CMP004
S012778,100857,10/28/2025,organic,mobile,UK,
S017691,,10/28/2025,paid_social,desktop,NG,CMP004
S010794,100470,10/28/2025,direct,desktop,DE,
S001967,100452,10/28/2025,direct,desktop,NG,
S010122,101066,10/28/2025,email,mobile,DE,CMP006
S000285,101214,10/28/2025,direct,desktop,NG,
S009738,101752,10/28/2025,paid_search,mobile,NL,CMP001
S007069,101010,10/28/2025,direct,mobile,NG,
S001571,101736,10/28/2025,organic,mobile,NG,
S004232,,10/28/2025,paid_search,desktop,US,CMP002
S012524,100745,10/28/2025,direct,mobile,US,
S018424,100030,10/28/2025,organic,desktop,US,
S019531,101075,10/28/2025,paid_social,mobile,NG,CMP008
S005806,101162,10/28/2025,paid_search,mobile,DE,CMP002
S006408,100062,10/28/2025,referral,mobile,NG,CMP007
S000118,,10/28/2025,paid_search,desktop,NG,CMP001
S000795,,10/28/2025,organic,desktop,DE,
S019017,,10/28/2025,organic,mobile,NG,
S012650,,10/28/2025,organic,desktop,US,
S018380,,10/28/2025,paid_social,mobile,NG,CMP008
S018550,100623,10/28/2025,referral,mobile,NG,CMP007
S006094,101796,10/28/2025,paid_search,desktop,US,CMP001
S008367,101393,10/28/2025,paid_social,mobile,US,CMP003
S010348,100672,10/28/2025,paid_social,desktop,DE,CMP008
S002998,101481,10/28/2025,paid_search,mobile,NG,CMP002
S019950,101094,10/28/2025,organic,desktop,NG,
S006429,100790,10/28/2025,paid_social,mobile,NG,CMP008
S009313,,10/28/2025,referral,mobile,DE,CMP007
S009452,,10/28/2025,organic,mobile,NG,
S005346,,10/28/2025,organic,mobile,NG,
S013936,101227,10/28/2025,organic,desktop,CA,
S012621,101262,10/28/2025,paid_search,mobile,NG,CMP001
S009718,,10/28/2025,email,mobile,NG,CMP006
S008416,100680,10/28/2025,paid_search,mobile,UK,CMP002
S017554,,10/28/2025,referral,mobile,DE,CMP007
S014070,101220,10/28/2025,paid_search,mobile,NG,CMP002
S015306,100780,10/28/2025,paid_search,mobile,NL,CMP001
S012231,100591,10/28/2025,paid_social,desktop,NG,CMP004
S012944,101883,10/28/2025,referral,desktop,NG,CMP007
S013769,101810,10/28/2025,organic,mobile,NG,
S014187,,10/28/2025,paid_search,mobile,NG,CMP001
S012697,101500,10/28/2025,paid_search,mobile,US,CMP002
S005292,,10/28/2025,paid_social,mobile,US,CMP004
S011930,101634,10/28/2025,referral,mobile,NG,CMP007
S001225,100146,10/28/2025,paid_social,desktop,NG,CMP004
S000965,100001,10/28/2025,organic,mobile,US,
S015604,,10/28/2025,paid_search,mobile,NG,CMP002
S017596,101956,10/28/2025,paid_search,desktop,NG,CMP001
S011072,100152,10/28/2025,direct,desktop,NG,
S011599,,10/28/2025,direct,desktop,NG,
S016453,100706,10/28/2025,organic,desktop,NG,
S018940,101008,10/28/2025,email,mobile,NG,CMP005
S006114,100438,10/28/2025,referral,mobile,NG,CMP007
S008255,,10/28/2025,paid_social,mobile,NG,CMP003
S019791,,10/28/2025,paid_social,mobile,UK,CMP004
S003883,101661,10/28/2025,organic,mobile,US,
S014366,,10/28/2025,paid_social,mobile,FR,CMP004
S013467,100383,10/28/2025,paid_social,desktop,CA,CMP004
S008265,100290,10/28/2025,direct,desktop,CA,
S015809,101716,10/28/2025,paid_social,mobile,UK,CMP008
S012965,101373,10/28/2025,organic,mobile,CA,
S004315,101535,10/28/2025,email,mobile,DE,CMP006
S010459,101815,10/29/2025,direct,mobile,UK,
S000254,,10/29/2025,paid_social,desktop,US,CMP008
S008963,,10/29/2025,direct,mobile,CA,
S011201,100455,10/29/2025,paid_social,mobile,NG,CMP003
S019116,,10/29/2025,organic,desktop,NL,
S008587,100870,10/29/2025,direct,mobile,UK,
S014778,100620,10/29/2025,referral,mobile,NL,CMP007
S011006,,10/29/2025,paid_search,mobile,NG,CMP001
S017918,101145,10/29/2025,paid_social,mobile,FR,CMP004
S017581,100201,10/29/2025,paid_search,desktop,NG,CMP001
S010960,101434,10/29/2025,direct,mobile,NG,
S000319,101299,10/29/2025,email,mobile,US,CMP006
S009803,100365,10/29/2025,organic,mobile,NG,
S007593,,10/29/2025,paid_search,mobile,NG,CMP001
S017958,101544,10/29/2025,paid_search,desktop,US,CMP002
S017700,,10/29/2025,email,mobile,NG,CMP005
S007838,101645,10/29/2025,organic,mobile,NL,
S013709,,10/29/2025,direct,mobile,US,
S012180,100771,10/29/2025,paid_social,mobile,US,CMP003
S010975,101673,10/29/2025,paid_social,desktop,US,CMP004
S017720,100953,10/29/2025,direct,mobile,CA,
S005823,101197,10/29/2025,direct,desktop,CA,
S007910,100274,10/29/2025,direct,desktop,CA,
S001522,101275,10/29/2025,paid_search,mobile,US,CMP001
S014311,101363,10/29/2025,organic,mobile,US,
S019255,101330,10/29/2025,organic,desktop,NG,
S002046,,10/29/2025,paid_search,mobile,UK,CMP001
S007906,,10/29/2025,organic,mobile,NG,
S010269,101644,10/29/2025,paid_social,mobile,US,CMP003
S006089,,10/29/2025,organic,mobile,NG,
S014612,,10/29/2025,email,mobile,NL,CMP006
S006813,,10/29/2025,organic,mobile,NG,
S015750,,10/29/2025,organic,mobile,NL,
S003415,101329,10/29/2025,paid_social,desktop,NG,CMP004
S004261,,10/29/2025,paid_search,mobile,NG,CMP002
S006685,,10/29/2025,paid_social,mobile,NG,CMP004
S005421,101360,10/29/2025,paid_search,desktop,CA,CMP001
S011964,,10/29/2025,paid_search,mobile,NG,CMP001
S016312,,10/29/2025,paid_search,mobile,FR,CMP002
S008425,100554,10/29/2025,organic,mobile,US,
S000648,100122,10/29/2025,direct,mobile,UK,
S004894,,10/29/2025,email,desktop,NG,CMP006
S008829,101475,10/29/2025,organic,mobile,NG,
S011422,,10/29/2025,paid_social,desktop,US,CMP008
S016439,101042,10/29/2025,paid_search,mobile,US,CMP002
S002555,101423,10/29/2025,email,mobile,US,CMP006
S015572,101400,10/29/2025,organic,desktop,US,
S002569,,10/29/2025,organic,mobile,NG,
