event_id,session_id,customer_id,event_time,event_type,product_id,event_date
E00026241,S016553,,11/13/2025 8:28,view,P0339,11/13/2025
E00026113,S009959,,11/13/2025 8:09,view,P0241,11/13/2025
E00026183,S017615,,11/13/2025 8:06,add_to_cart,P0133,11/13/2025
E00026292,S004931,100173,11/13/2025 8:05,purchase,,11/13/2025
E00026182,S017615,,11/13/2025 8:04,add_to_cart,P0398,11/13/2025
E00026300,S018442,101942,11/13/2025 8:02,view,P0203,11/13/2025
E00026180,S017615,,11/13/2025 8:00,view,P0336,11/13/2025
E00026291,S004931,100173,11/13/2025 7:56,add_to_cart,P0057,11/13/2025
E00026181,S017615,,11/13/2025 7:55,view,P0073,11/13/2025
E00026298,S018442,101942,11/13/2025 7:54,view,P0137,11/13/2025
E00026179,S017615,,11/13/2025 7:52,view,P0384,11/13/2025
E00026299,S018442,101942,11/13/2025 7:51,view,P0216,11/13/2025
E00026178,S012452,100903,11/13/2025 7:40,view,P0105,11/13/2025
E00026290,S004931,100173,11/13/2025 7:39,view,P0165,11/13/2025
E00026252,S012970,101825,11/13/2025 7:04,add_to_cart,P0389,11/13/2025
E00026251,S012970,101825,11/13/2025 6:46,view,P0375,11/13/2025
E00026141,S010167,101010,11/13/2025 6:28,view,P0062,11/13/2025
E00026186,S000477,101896,11/13/2025 5:50,view,P0352,11/13/2025
E00026185,S000477,101896,11/13/2025 5:49,view,P0080,11/13/2025
E00026110,S018080,101142,11/13/2025 5:37,view,P0019,11/13/2025
E00026109,S018080,101142,11/13/2025 5:35,view,P0075,11/13/2025
E00026255,S004198,101865,11/13/2025 5:24,view,P0308,11/13/2025
E00026192,S007094,101665,11/13/2025 5:22,view,P0321,11/13/2025
E00026194,S007094,101665,11/13/2025 5:19,view,P0227,11/13/2025
E00026253,S004198,101865,11/13/2025 5:19,view,P0274,11/13/2025
E00026254,S004198,101865,11/13/2025 5:16,view,P0379,11/13/2025
E00026193,S007094,101665,11/13/2025 5:14,view,P0334,11/13/2025
E00026073,S017442,,11/13/2025 4:59,view,P0104,11/13/2025
E00026072,S017442,,11/13/2025 4:56,view,P0358,11/13/2025
E00026099,S019287,101064,11/13/2025 4:26,view,P0098,11/13/2025
E00026100,S019287,101064,11/13/2025 4:19,view,P0221,11/13/2025
E00026098,S019287,101064,11/13/2025 4:17,view,P0127,11/13/2025
E00026094,S011756,101046,11/13/2025 4:10,add_to_cart,P0175,11/13/2025
E00026092,S011756,101046,11/13/2025 4:07,view,P0111,11/13/2025
E00026091,S011756,101046,11/13/2025 4:04,view,P0316,11/13/2025
E00026055,S017436,101788,11/13/2025 4:03,view,P0153,11/13/2025
E00026093,S011756,101046,11/13/2025 4:00,add_to_cart,P0104,11/13/2025
E00026191,S010270,101064,11/13/2025 3:45,view,P0073,11/13/2025
E00026086,S019369,,11/13/2025 3:43,add_to_cart,P0332,11/13/2025
E00026295,S002561,,11/13/2025 3:42,view,P0129,11/13/2025
E00026296,S002561,,11/13/2025 3:37,view,P0321,11/13/2025
E00026085,S019369,,11/13/2025 3:31,view,P0257,11/13/2025
E00026150,S006454,101837,11/13/2025 3:31,view,P0139,11/13/2025
E00026294,S002561,,11/13/2025 3:30,view,P0400,11/13/2025
E00026087,S019369,,11/13/2025 3:27,add_to_cart,P0101,11/13/2025
E00026149,S006454,101837,11/13/2025 3:22,view,P0173,11/13/2025
E00026190,S001249,100869,11/13/2025 3:19,view,P0096,11/13/2025
E00026288,S006967,,11/13/2025 3:09,view,P0210,11/13/2025
E00026289,S006967,,11/13/2025 3:07,view,P0352,11/13/2025
E00026054,S003933,100629,11/13/2025 3:07,view,P0226,11/13/2025
E00026052,S003933,100629,11/13/2025 3:06,view,P0349,11/13/2025
E00026053,S003933,100629,11/13/2025 3:05,view,P0199,11/13/2025
E00026059,S011391,,11/13/2025 2:58,view,P0333,11/13/2025
E00026058,S011391,,11/13/2025 2:50,view,P0191,11/13/2025
E00026057,S011391,,11/13/2025 2:48,view,P0185,11/13/2025
E00026060,S014092,101104,11/13/2025 2:30,view,P0344,11/13/2025
E00026116,S003553,,11/13/2025 2:23,view,P0360,11/13/2025
E00026117,S003553,,11/13/2025 2:16,view,P0149,11/13/2025
E00026115,S003553,,11/13/2025 2:15,view,P0217,11/13/2025
E00026104,S018353,101023,11/13/2025 2:04,view,P0167,11/13/2025
E00026106,S018353,101023,11/13/2025 1:52,view,P0316,11/13/2025
E00026105,S018353,101023,11/13/2025 1:51,view,P0142,11/13/2025
E00026315,S000942,101796,11/13/2025 1:48,view,P0171,11/13/2025
E00026314,S000942,101796,11/13/2025 1:47,view,P0083,11/13/2025
E00026313,S000942,101796,11/13/2025 1:39,view,P0027,11/13/2025
E00026122,S017254,,11/13/2025 1:15,view,P0167,11/13/2025
E00026135,S001211,100552,11/13/2025 1:12,view,P0032,11/13/2025
E00026123,S017254,,11/13/2025 1:08,view,P0350,11/13/2025
E00026136,S001211,100552,11/13/2025 1:08,view,P0158,11/13/2025
E00026124,S017254,,11/13/2025 1:06,view,P0082,11/13/2025
E00026131,S013935,,11/13/2025 0:54,view,P0394,11/13/2025
E00026130,S013935,,11/13/2025 0:47,view,P0363,11/13/2025
E00026125,S018111,101731,11/13/2025 0:46,view,P0094,11/13/2025
E00026283,S006216,100662,11/13/2025 0:46,view,P0174,11/13/2025
E00026127,S018111,101731,11/13/2025 0:44,view,P0067,11/13/2025
E00026282,S006216,100662,11/13/2025 0:44,view,P0277,11/13/2025
E00026090,S017454,101700,11/13/2025 0:40,view,P0128,11/13/2025
E00026126,S018111,101731,11/13/2025 0:39,view,P0054,11/13/2025
E00026212,S010361,,11/13/2025 0:11,view,P0381,11/13/2025
E00026088,S015301,,11/13/2025 0:09,view,P0044,11/13/2025
E00026211,S010361,,11/13/2025 0:04,view,P0307,11/13/2025
E00025919,S016434,100467,11/13/2025 0:00,view,P0342,11/13/2025
E00025980,S002911,,11/12/2025 23:03,view,P0305,11/12/2025
E00025979,S002911,,11/12/2025 22:52,view,P0327,11/12/2025
E00025883,S007999,,11/12/2025 22:35,view,P0365,11/12/2025
E00025884,S007999,,11/12/2025 22:32,add_to_cart,P0123,11/12/2025
E00025885,S007999,,11/12/2025 22:30,add_to_cart,P0178,11/12/2025
E00025882,S007999,,11/12/2025 22:28,view,P0380,11/12/2025
E00026026,S002468,101938,11/12/2025 22:21,view,P0238,11/12/2025
E00026027,S002468,101938,11/12/2025 22:21,view,P0128,11/12/2025
E00025965,S006611,101048,11/12/2025 22:00,view,P0188,11/12/2025
E00025964,S006611,101048,11/12/2025 21:56,view,P0248,11/12/2025
E00025936,S013282,100251,11/12/2025 21:41,view,P0115,11/12/2025
E00025937,S013282,100251,11/12/2025 21:29,view,P0288,11/12/2025
E00025909,S011892,100075,11/12/2025 21:10,view,P0079,11/12/2025
E00025908,S011892,100075,11/12/2025 21:05,view,P0309,11/12/2025
E00026010,S003178,100265,11/12/2025 20:59,view,P0341,11/12/2025
E00026009,S003178,100265,11/12/2025 20:58,view,P0278,11/12/2025
E00025991,S011057,,11/12/2025 20:32,view,P0180,11/12/2025
E00025990,S011057,,11/12/2025 20:30,view,P0248,11/12/2025
E00025992,S011057,,11/12/2025 20:30,add_to_cart,P0033,11/12/2025
E00025989,S011057,,11/12/2025 20:30,view,P0154,11/12/2025
E00025898,S016429,,11/12/2025 20:27,view,P0274,11/12/2025
E00025899,S016429,,11/12/2025 20:27,view,P0100,11/12/2025
E00025902,S000605,100007,11/12/2025 20:17,view,P0347,11/12/2025
E00025866,S004937,101579,11/12/2025 20:16,view,P0314,11/12/2025
E00025865,S004937,101579,11/12/2025 20:14,view,P0239,11/12/2025
E00025903,S000605,100007,11/12/2025 20:06,view,P0218,11/12/2025
E00025904,S000605,100007,11/12/2025 20:05,view,P0126,11/12/2025
E00025993,S010959,100348,11/12/2025 19:52,view,P0255,11/12/2025
E00026043,S015187,100161,11/12/2025 19:51,purchase,,11/12/2025
E00025900,S015563,100014,11/12/2025 19:50,view,P0283,11/12/2025
E00025901,S015563,100014,11/12/2025 19:44,view,P0312,11/12/2025
E00025879,S012720,100298,11/12/2025 19:41,view,P0075,11/12/2025
E00025880,S012720,100298,11/12/2025 19:38,view,P0143,11/12/2025
E00025881,S012720,100298,11/12/2025 19:34,view,P0124,11/12/2025
E00026047,S014544,101377,11/12/2025 19:26,add_to_cart,P0398,11/12/2025
E00026046,S014544,101377,11/12/2025 19:21,view,P0356,11/12/2025
E00026042,S015187,100161,11/12/2025 19:18,view,P0044,11/12/2025
E00026048,S014544,101377,11/12/2025 19:16,add_to_cart,P0207,11/12/2025
E00026044,S014544,101377,11/12/2025 19:15,view,P0359,11/12/2025
E00026045,S014544,101377,11/12/2025 19:15,view,P0390,11/12/2025
E00025942,S004631,,11/12/2025 18:58,view,P0256,11/12/2025
E00025999,S018549,101039,11/12/2025 18:55,add_to_cart,P0103,11/12/2025
E00026016,S003186,,11/12/2025 18:53,purchase,,11/12/2025
E00026013,S003186,,11/12/2025 18:49,view,P0020,11/12/2025
E00025997,S018549,101039,11/12/2025 18:49,view,P0106,11/12/2025
E00025998,S018549,101039,11/12/2025 18:46,add_to_cart,P0317,11/12/2025
E00026014,S003186,,11/12/2025 18:43,view,P0132,11/12/2025
E00025996,S018549,101039,11/12/2025 18:43,view,P0269,11/12/2025
E00026015,S003186,,11/12/2025 18:42,view,P0059,11/12/2025
E00025956,S006452,,11/12/2025 18:20,view,P0237,11/12/2025
E00025891,S015901,100943,11/12/2025 18:20,view,P0082,11/12/2025
E00025892,S015901,100943,11/12/2025 18:12,view,P0274,11/12/2025
E00025894,S004009,101987,11/12/2025 18:03,view,P0384,11/12/2025
E00025893,S004009,101987,11/12/2025 17:54,view,P0090,11/12/2025
E00025854,S005588,,11/12/2025 17:36,view,P0394,11/12/2025
E00025931,S004678,,11/12/2025 17:32,add_to_cart,P0120,11/12/2025
E00025855,S005588,,11/12/2025 17:31,view,P0193,11/12/2025
E00025932,S004678,,11/12/2025 17:21,add_to_cart,P0078,11/12/2025
E00025929,S004678,,11/12/2025 17:21,view,P0356,11/12/2025
E00025930,S004678,,11/12/2025 17:20,view,P0250,11/12/2025
E00025873,S011608,100957,11/12/2025 16:54,view,P0358,11/12/2025
E00025872,S011608,100957,11/12/2025 16:50,view,P0220,11/12/2025
E00025874,S011608,100957,11/12/2025 16:50,view,P0161,11/12/2025
E00026004,S002921,101736,11/12/2025 16:43,purchase,,11/12/2025
E00026041,S008910,100896,11/12/2025 16:38,view,P0198,11/12/2025
E00025888,S011193,,11/12/2025 16:35,view,P0065,11/12/2025
E00026003,S002921,101736,11/12/2025 16:35,add_to_cart,P0295,11/12/2025
E00026000,S002921,101736,11/12/2025 16:34,view,P0105,11/12/2025
E00026001,S002921,101736,11/12/2025 16:33,view,P0007,11/12/2025
E00026002,S002921,101736,11/12/2025 16:32,view,P0056,11/12/2025
E00026019,S014864,,11/12/2025 16:31,view,P0098,11/12/2025
E00025886,S011193,,11/12/2025 16:30,view,P0359,11/12/2025
E00025887,S011193,,11/12/2025 16:29,view,P0354,11/12/2025
E00026017,S014864,,11/12/2025 16:27,view,P0366,11/12/2025
E00025944,S013685,,11/12/2025 16:27,add_to_cart,P0250,11/12/2025
E00025943,S013685,,11/12/2025 16:25,view,P0383,11/12/2025
E00026018,S014864,,11/12/2025 16:23,view,P0396,11/12/2025
E00026037,S010223,100719,11/12/2025 16:18,view,P0309,11/12/2025
E00025940,S017892,101952,11/12/2025 16:13,add_to_cart,P0123,11/12/2025
E00025995,S010996,101558,11/12/2025 16:11,view,P0298,11/12/2025
E00026036,S010223,100719,11/12/2025 16:11,view,P0034,11/12/2025
E00026005,S008740,100176,11/12/2025 16:10,view,P0283,11/12/2025
E00025994,S010996,101558,11/12/2025 16:04,view,P0336,11/12/2025
E00025941,S017892,101952,11/12/2025 16:03,add_to_cart,P0001,11/12/2025
E00025938,S017892,101952,11/12/2025 15:53,view,P0118,11/12/2025
E00025939,S017892,101952,11/12/2025 15:50,view,P0291,11/12/2025
E00026023,S010858,101613,11/12/2025 15:35,view,P0139,11/12/2025
E00025905,S004106,,11/12/2025 15:24,view,P0039,11/12/2025
E00025969,S007119,100906,11/12/2025 15:22,view,P0207,11/12/2025
E00026035,S009310,101857,11/12/2025 15:19,view,P0336,11/12/2025
E00025967,S008518,101866,11/12/2025 15:18,view,P0033,11/12/2025
E00026034,S009310,101857,11/12/2025 15:11,view,P0225,11/12/2025
E00026033,S009310,101857,11/12/2025 15:11,view,P0379,11/12/2025
E00025968,S007119,100906,11/12/2025 15:08,view,P0034,11/12/2025
E00025966,S008518,101866,11/12/2025 15:08,view,P0294,11/12/2025
E00025853,S012933,100036,11/12/2025 15:02,view,P0344,11/12/2025
E00025852,S012933,100036,11/12/2025 14:56,view,P0329,11/12/2025
E00025926,S008283,,11/12/2025 14:52,view,P0283,11/12/2025
E00025925,S008283,,11/12/2025 14:45,view,P0250,11/12/2025
E00025878,S004968,100268,11/12/2025 14:21,add_to_cart,P0060,11/12/2025
E00025836,S005996,,11/12/2025 14:12,view,P0110,11/12/2025
E00025875,S004968,100268,11/12/2025 14:11,view,P0173,11/12/2025
E00025876,S004968,100268,11/12/2025 14:09,view,P0140,11/12/2025
E00025877,S004968,100268,11/12/2025 13:59,view,P0053,11/12/2025
E00025849,S004810,,11/12/2025 13:57,view,P0079,11/12/2025
E00025848,S004810,,11/12/2025 13:53,view,P0120,11/12/2025
E00025847,S004810,,11/12/2025 13:51,view,P0055,11/12/2025
E00025961,S012276,101881,11/12/2025 13:37,add_to_cart,P0064,11/12/2025
E00025960,S012276,101881,11/12/2025 13:34,view,P0335,11/12/2025
E00025958,S012276,101881,11/12/2025 13:31,view,P0174,11/12/2025
E00025947,S019245,100271,11/12/2025 13:30,view,P0227,11/12/2025
E00025959,S012276,101881,11/12/2025 13:29,view,P0307,11/12/2025
E00025978,S018739,101712,11/12/2025 12:47,purchase,,11/12/2025
E00025946,S004744,100082,11/12/2025 12:32,view,P0028,11/12/2025
E00025976,S018739,101712,11/12/2025 12:29,view,P0007,11/12/2025
E00025945,S004744,100082,11/12/2025 12:27,view,P0141,11/12/2025
E00025977,S018739,101712,11/12/2025 12:26,add_to_cart,P0348,11/12/2025
E00026029,S002985,,11/12/2025 12:25,view,P0197,11/12/2025
E00025981,S018233,,11/12/2025 12:24,view,P0337,11/12/2025
E00025983,S018233,,11/12/2025 12:20,view,P0046,11/12/2025
E00026028,S002985,,11/12/2025 12:20,view,P0028,11/12/2025
E00025975,S018739,101712,11/12/2025 12:17,view,P0068,11/12/2025
E00025982,S018233,,11/12/2025 12:15,view,P0387,11/12/2025
E00025921,S016020,101056,11/12/2025 11:56,view,P0346,11/12/2025
E00025920,S016020,101056,11/12/2025 11:55,view,P0394,11/12/2025
E00025984,S018798,101423,11/12/2025 11:38,view,P0093,11/12/2025
E00025864,S007966,,11/12/2025 11:31,add_to_cart,P0061,11/12/2025
E00025863,S007966,,11/12/2025 11:27,view,P0197,11/12/2025
E00025862,S007966,,11/12/2025 11:21,view,P0152,11/12/2025
E00026040,S008943,,11/12/2025 10:55,view,P0373,11/12/2025
E00025974,S018319,100836,11/12/2025 10:55,add_to_cart,P0303,11/12/2025
E00026038,S008943,,11/12/2025 10:55,view,P0345,11/12/2025
E00026039,S008943,,11/12/2025 10:54,view,P0202,11/12/2025
E00025973,S018319,100836,11/12/2025 10:43,add_to_cart,P0220,11/12/2025
E00025972,S018319,100836,11/12/2025 10:42,view,P0003,11/12/2025
E00025850,S003729,100254,11/12/2025 10:35,view,P0301,11/12/2025
E00025851,S003729,100254,11/12/2025 10:27,view,P0156,11/12/2025
E00025963,S015597,,11/12/2025 10:24,view,P0223,11/12/2025
E00025951,S016546,100529,11/12/2025 10:15,add_to_cart,P0263,11/12/2025
E00025962,S015597,,11/12/2025 10:13,view,P0069,11/12/2025
E00025949,S016546,100529,11/12/2025 10:05,view,P0340,11/12/2025
E00025948,S016546,100529,11/12/2025 9:58,view,P0150,11/12/2025
E00025950,S016546,100529,11/12/2025 9:57,view,P0323,11/12/2025
E00025843,S011405,100520,11/12/2025 9:48,view,P0337,11/12/2025
E00025844,S011405,100520,11/12/2025 9:46,view,P0272,11/12/2025
E00025845,S011405,100520,11/12/2025 9:41,view,P0016,11/12/2025
E00026012,S010706,101308,11/12/2025 8:28,view,P0194,11/12/2025
E00026011,S010706,101308,11/12/2025 8:28,view,P0161,11/12/2025
E00025935,S004171,101195,11/12/2025 8:20,view,P0311,11/12/2025
E00025933,S004171,101195,11/12/2025 8:18,view,P0339,11/12/2025
E00025934,S004171,101195,11/12/2025 8:16,view,P0390,11/12/2025
E00026032,S010795,100742,11/12/2025 7:48,view,P0110,11/12/2025
E00025927,S016698,100891,11/12/2025 7:41,view,P0111,11/12/2025
E00025928,S016698,100891,11/12/2025 7:40,view,P0379,11/12/2025
E00026031,S015016,101274,11/12/2025 7:36,view,P0351,11/12/2025
E00026030,S015016,101274,11/12/2025 7:35,view,P0114,11/12/2025
E00025916,S000829,100564,11/12/2025 6:52,add_to_cart,P0137,11/12/2025
E00025918,S016159,,11/12/2025 6:49,view,P0082,11/12/2025
E00025917,S001669,100041,11/12/2025 6:44,view,P0190,11/12/2025
E00025846,S017168,,11/12/2025 6:38,view,P0154,11/12/2025
E00025915,S000829,100564,11/12/2025 6:37,view,P0147,11/12/2025
E00026022,S014161,100966,11/12/2025 6:23,purchase,,11/12/2025
E00026021,S014161,100966,11/12/2025 6:10,view,P0395,11/12/2025
E00025914,S008341,100131,11/12/2025 6:00,view,P0358,11/12/2025
E00026020,S014161,100966,11/12/2025 5:56,view,P0192,11/12/2025
E00025896,S011474,,11/12/2025 5:23,view,P0344,11/12/2025
E00025897,S011474,,11/12/2025 5:22,view,P0062,11/12/2025
E00026024,S018861,101930,11/12/2025 5:20,view,P0087,11/12/2025
E00026025,S018861,101930,11/12/2025 5:08,view,P0232,11/12/2025
E00025911,S004130,101755,11/12/2025 5:04,purchase,,11/12/2025
E00025988,S018720,100474,11/12/2025 4:57,view,P0059,11/12/2025
E00025910,S004130,101755,11/12/2025 4:56,view,P0165,11/12/2025
E00025837,S017188,100790,11/12/2025 4:36,view,P0246,11/12/2025
E00026008,S014918,,11/12/2025 4:19,view,P0221,11/12/2025
E00025924,S007479,,11/12/2025 4:09,purchase,,11/12/2025
E00026007,S014918,,11/12/2025 4:06,view,P0256,11/12/2025
E00025923,S007479,,11/12/2025 3:43,view,P0240,11/12/2025
E00025922,S007479,,11/12/2025 3:42,view,P0074,11/12/2025
E00025871,S007833,100059,11/12/2025 3:08,view,P0343,11/12/2025
E00025987,S009271,,11/12/2025 3:01,view,P0238,11/12/2025
E00025913,S006988,101588,11/12/2025 2:47,add_to_cart,P0259,11/12/2025
E00025912,S006988,101588,11/12/2025 2:37,view,P0277,11/12/2025
E00025955,S015606,100691,11/12/2025 2:32,add_to_cart,P0183,11/12/2025
E00025838,S019285,100872,11/12/2025 2:25,view,P0170,11/12/2025
E00025953,S015606,100691,11/12/2025 2:21,view,P0263,11/12/2025
E00025954,S015606,100691,11/12/2025 2:21,view,P0364,11/12/2025
E00025985,S003377,,11/12/2025 2:20,view,P0328,11/12/2025
E00025840,S019285,100872,11/12/2025 2:20,view,P0354,11/12/2025
E00025839,S019285,100872,11/12/2025 2:18,view,P0058,11/12/2025
E00025952,S015606,100691,11/12/2025 2:16,view,P0029,11/12/2025
E00025895,S019507,,11/12/2025 2:15,view,P0187,11/12/2025
E00025986,S003377,,11/12/2025 2:11,view,P0121,11/12/2025
E00025890,S006217,,11/12/2025 2:08,add_to_cart,P0285,11/12/2025
E00025889,S006217,,11/12/2025 1:59,view,P0083,11/12/2025
E00025861,S019717,,11/12/2025 1:51,view,P0049,11/12/2025
E00025870,S008663,,11/12/2025 1:48,view,P0010,11/12/2025
E00025859,S019717,,11/12/2025 1:44,view,P0260,11/12/2025
E00025860,S019717,,11/12/2025 1:42,view,P0107,11/12/2025
E00025842,S001885,,11/12/2025 1:24,view,P0186,11/12/2025
E00025841,S001885,,11/12/2025 1:24,view,P0100,11/12/2025
E00025957,S006540,,11/12/2025 1:22,view,P0265,11/12/2025
E00025906,S012069,100004,11/12/2025 1:18,view,P0243,11/12/2025
E00025867,S019976,,11/12/2025 1:16,view,P0060,11/12/2025
E00026051,S010731,100497,11/12/2025 1:13,purchase,,11/12/2025
E00025970,S017939,101526,11/12/2025 1:12,view,P0046,11/12/2025
E00025971,S017939,101526,11/12/2025 1:12,view,P0209,11/12/2025
E00025868,S019976,,11/12/2025 1:10,view,P0372,11/12/2025
E00025907,S012069,100004,11/12/2025 1:10,view,P0303,11/12/2025
E00025869,S019976,,11/12/2025 1:09,view,P0149,11/12/2025
E00025857,S015745,100488,11/12/2025 0:55,view,P0231,11/12/2025
E00026006,S009521,101820,11/12/2025 0:51,view,P0214,11/12/2025
E00026050,S010731,100497,11/12/2025 0:51,add_to_cart,P0074,11/12/2025
E00026049,S010731,100497,11/12/2025 0:47,view,P0239,11/12/2025
E00025856,S015745,100488,11/12/2025 0:46,view,P0137,11/12/2025
E00025858,S015745,100488,11/12/2025 0:43,view,P0084,11/12/2025
E00025692,S009541,,11/11/2025 23:32,view,P0033,11/11/2025
E00025588,S019778,,11/11/2025 23:12,view,P0307,11/11/2025
E00025586,S019778,,11/11/2025 23:06,view,P0294,11/11/2025
E00025587,S019778,,11/11/2025 23:06,view,P0151,11/11/2025
E00025582,S011169,100425,11/11/2025 23:02,view,P0271,11/11/2025
E00025815,S007848,,11/11/2025 22:49,view,P0158,11/11/2025
E00025814,S007848,,11/11/2025 22:40,view,P0348,11/11/2025
E00025595,S003253,,11/11/2025 22:28,view,P0240,11/11/2025
E00025594,S003253,,11/11/2025 22:20,view,P0198,11/11/2025
E00025763,S016778,101271,11/11/2025 22:13,view,P0028,11/11/2025
E00025764,S016778,101271,11/11/2025 22:03,view,P0397,11/11/2025
E00025765,S016778,101271,11/11/2025 22:02,view,P0037,11/11/2025
E00025734,S002966,,11/11/2025 21:57,view,P0278,11/11/2025
E00025600,S015478,101838,11/11/2025 21:55,view,P0373,11/11/2025
E00025599,S015478,101838,11/11/2025 21:54,view,P0035,11/11/2025
E00025733,S002966,,11/11/2025 21:51,view,P0343,11/11/2025
E00025597,S011197,100174,11/11/2025 21:48,view,P0363,11/11/2025
E00025752,S000780,101723,11/11/2025 21:41,view,P0272,11/11/2025
E00025753,S000780,101723,11/11/2025 21:40,view,P0395,11/11/2025
E00025605,S001057,101928,11/11/2025 21:38,view,P0323,11/11/2025
E00025606,S001057,101928,11/11/2025 21:36,view,P0203,11/11/2025
E00025604,S001057,101928,11/11/2025 21:32,view,P0066,11/11/2025
E00025786,S011621,100062,11/11/2025 21:03,view,P0037,11/11/2025
E00025785,S011621,100062,11/11/2025 20:57,view,P0056,11/11/2025
E00025777,S011602,101598,11/11/2025 20:56,view,P0290,11/11/2025
E00025701,S001403,101116,11/11/2025 20:48,view,P0178,11/11/2025
E00025646,S004620,,11/11/2025 20:47,view,P0285,11/11/2025
E00025813,S007874,,11/11/2025 20:44,purchase,,11/11/2025
E00025702,S001403,101116,11/11/2025 20:39,view,P0035,11/11/2025
E00025616,S011160,,11/11/2025 20:27,view,P0235,11/11/2025
E00025783,S017867,,11/11/2025 20:19,view,P0169,11/11/2025
E00025812,S007874,,11/11/2025 20:14,view,P0232,11/11/2025
E00025810,S007874,,11/11/2025 20:14,view,P0106,11/11/2025
E00025811,S007874,,11/11/2025 20:12,view,P0053,11/11/2025
E00025784,S017867,,11/11/2025 20:10,view,P0354,11/11/2025
E00025782,S017867,,11/11/2025 20:08,view,P0045,11/11/2025
E00025703,S006327,101138,11/11/2025 20:01,view,P0240,11/11/2025
E00025791,S007582,101624,11/11/2025 19:25,view,P0183,11/11/2025
E00025699,S009507,,11/11/2025 19:25,view,P0066,11/11/2025
E00025700,S009507,,11/11/2025 19:22,view,P0348,11/11/2025
E00025809,S007863,101211,11/11/2025 19:07,add_to_cart,P0188,11/11/2025
E00025807,S007863,101211,11/11/2025 19:04,view,P0320,11/11/2025
E00025806,S007863,101211,11/11/2025 19:02,view,P0184,11/11/2025
E00025808,S007863,101211,11/11/2025 19:00,view,P0281,11/11/2025
E00025635,S008854,101474,11/11/2025 18:10,view,P0243,11/11/2025
E00025787,S017874,,11/11/2025 18:08,view,P0399,11/11/2025
E00025634,S008854,101474,11/11/2025 18:07,view,P0155,11/11/2025
E00025633,S008854,101474,11/11/2025 18:05,view,P0331,11/11/2025
E00025788,S017874,,11/11/2025 17:58,view,P0148,11/11/2025
E00025669,S018487,100378,11/11/2025 17:56,view,P0232,11/11/2025
E00025656,S012344,100015,11/11/2025 17:52,view,P0172,11/11/2025
E00025655,S012344,100015,11/11/2025 17:47,view,P0311,11/11/2025
E00025670,S018487,100378,11/11/2025 17:47,view,P0238,11/11/2025
E00025730,S016994,100126,11/11/2025 17:22,view,P0098,11/11/2025
E00025711,S000719,100643,11/11/2025 17:07,view,P0315,11/11/2025
E00025712,S000719,100643,11/11/2025 17:07,view,P0299,11/11/2025
E00025714,S000719,100643,11/11/2025 17:03,add_to_cart,P0025,11/11/2025
E00025713,S000719,100643,11/11/2025 17:03,add_to_cart,P0389,11/11/2025
E00025710,S000719,100643,11/11/2025 17:00,view,P0102,11/11/2025
E00025632,S008781,100054,11/11/2025 16:02,view,P0037,11/11/2025
E00025724,S005501,100847,11/11/2025 15:41,view,P0303,11/11/2025
E00025725,S005501,100847,11/11/2025 15:37,add_to_cart,P0071,11/11/2025
E00025660,S017539,,11/11/2025 15:36,add_to_cart,P0083,11/11/2025
E00025661,S017539,,11/11/2025 15:35,add_to_cart,P0187,11/11/2025
E00025723,S005501,100847,11/11/2025 15:34,view,P0276,11/11/2025
E00025659,S017539,,11/11/2025 15:30,view,P0367,11/11/2025
E00025715,S005455,100613,11/11/2025 15:12,view,P0340,11/11/2025
E00025717,S005455,100613,11/11/2025 15:07,view,P0036,11/11/2025
E00025716,S005455,100613,11/11/2025 15:05,view,P0175,11/11/2025
E00025679,S012146,,11/11/2025 14:40,view,P0230,11/11/2025
E00025680,S012146,,11/11/2025 14:36,view,P0169,11/11/2025
E00025726,S010330,100293,11/11/2025 14:12,view,P0188,11/11/2025
E00025672,S016446,,11/11/2025 13:57,view,P0180,11/11/2025
E00025774,S001517,,11/11/2025 13:57,view,P0310,11/11/2025
E00025671,S016446,,11/11/2025 13:57,view,P0026,11/11/2025
E00025618,S019497,100987,11/11/2025 13:55,view,P0107,11/11/2025
E00025617,S019497,100987,11/11/2025 13:54,view,P0379,11/11/2025
E00025651,S016579,101876,11/11/2025 13:31,view,P0135,11/11/2025
E00025650,S016579,101876,11/11/2025 13:28,view,P0154,11/11/2025
E00025649,S016579,101876,11/11/2025 13:23,view,P0356,11/11/2025
E00025778,S011702,101454,11/11/2025 13:17,view,P0079,11/11/2025
E00025830,S015760,101759,11/11/2025 13:17,add_to_cart,P0255,11/11/2025
E00025828,S015760,101759,11/11/2025 13:12,view,P0163,11/11/2025
E00025827,S015760,101759,11/11/2025 13:10,view,P0105,11/11/2025
E00025829,S015760,101759,11/11/2025 13:10,view,P0318,11/11/2025
E00025704,S013248,100876,11/11/2025 13:06,view,P0027,11/11/2025
E00025705,S013248,100876,11/11/2025 13:05,view,P0227,11/11/2025
E00025687,S006878,101945,11/11/2025 12:48,view,P0296,11/11/2025
E00025627,S011113,,11/11/2025 12:45,view,P0333,11/11/2025
E00025688,S006878,101945,11/11/2025 12:41,view,P0148,11/11/2025
E00025689,S006878,101945,11/11/2025 12:41,add_to_cart,P0122,11/11/2025
E00025590,S011071,100943,11/11/2025 12:33,view,P0185,11/11/2025
E00025589,S011071,100943,11/11/2025 12:31,view,P0105,11/11/2025
