session_id,customer_id,session_date,channel,device,country,campaign_id
S013393,101067.0,2025-10-11,paid_social,mobile,US,CMP008
S012354,101154.0,2025-10-11,organic,desktop,UK,
S000277,101810.0,2025-10-11,email,mobile,NG,CMP006
S004834,,2025-10-11,email,desktop,US,CMP006
S003607,101380.0,2025-10-11,referral,mobile,US,CMP007
S014906,,2025-10-11,direct,mobile,US,
S002238,101480.0,2025-10-11,paid_search,mobile,NG,CMP002
S013419,,2025-10-11,paid_search,mobile,US,CMP001
S003758,100701.0,2025-10-11,paid_search,desktop,US,CMP001
S005661,100053.0,2025-10-11,paid_social,desktop,US,CMP003
S001865,100060.0,2025-10-11,direct,desktop,CA,
S018917,100675.0,2025-10-11,organic,mobile,NG,
S019462,100368.0,2025-10-11,referral,desktop,NG,CMP007
S005759,,2025-10-11,paid_social,mobile,CA,CMP003
S006680,101048.0,2025-10-11,direct,mobile,UK,
S002923,,2025-10-11,paid_search,desktop,NG,CMP001
S006065,101043.0,2025-10-11,organic,desktop,NG,
S009486,101253.0,2025-10-11,paid_search,desktop,FR,CMP002
S018328,100973.0,2025-10-11,email,mobile,CA,CMP005
S013336,101775.0,2025-10-11,organic,desktop,US,
S019305,101589.0,2025-10-11,paid_search,mobile,NG,CMP002
S010902,100447.0,2025-10-11,organic,desktop,NG,
S000974,,2025-10-11,direct,mobile,FR,
S010285,100671.0,2025-10-11,direct,mobile,US,
S002615,101851.0,2025-10-11,paid_search,mobile,NG,CMP001
S008817,101827.0,2025-10-11,paid_social,desktop,DE,CMP008
S009326,100147.0,2025-10-11,paid_search,mobile,FR,CMP001
S016651,,2025-10-11,organic,mobile,NG,
S012461,,2025-10-11,direct,mobile,NG,
S011728,101492.0,2025-10-11,direct,desktop,DE,
S016877,101585.0,2025-10-11,email,mobile,UK,CMP005
S007475,101557.0,2025-10-11,organic,mobile,CA,
S009345,101109.0,2025-10-11,paid_social,desktop,US,CMP008
S009779,,2025-10-11,paid_search,mobile,FR,CMP002
S007138,,2025-10-11,paid_search,mobile,UK,CMP002
S009862,101155.0,2025-10-11,paid_search,desktop,US,CMP001
S010009,100762.0,2025-10-11,paid_social,mobile,NG,CMP008
S008953,,2025-10-11,referral,mobile,NG,CMP007
S004878,,2025-10-11,paid_search,desktop,US,CMP001
S007026,101020.0,2025-10-11,organic,mobile,CA,
S013599,100498.0,2025-10-11,organic,mobile,US,
S017685,101919.0,2025-10-11,referral,mobile,NG,CMP007
S004273,,2025-10-11,referral,mobile,NG,CMP007
S012868,100074.0,2025-10-11,paid_search,mobile,US,CMP002
S018561,100206.0,2025-10-11,paid_search,desktop,NG,CMP002
S016064,100874.0,2025-10-11,direct,desktop,US,
S008949,,2025-10-11,paid_search,desktop,US,CMP001
S016209,,2025-10-11,referral,mobile,NG,CMP007
S017872,100147.0,2025-10-11,direct,mobile,NG,
S013558,101576.0,2025-10-11,direct,desktop,NG,
S019248,,2025-10-11,paid_search,mobile,DE,CMP001
S000953,100214.0,2025-10-11,paid_search,desktop,NG,CMP002
S007639,100440.0,2025-10-11,organic,mobile,NG,
S006304,,2025-10-11,organic,mobile,NG,
S012978,,2025-10-11,email,mobile,NG,CMP006
S005414,101430.0,2025-10-11,paid_social,mobile,NG,CMP004
S019914,100624.0,2025-10-11,paid_social,desktop,US,CMP008
S007664,,2025-10-11,organic,desktop,NG,
S003920,,2025-10-11,organic,mobile,NG,
S013572,100840.0,2025-10-11,direct,desktop,CA,
S015255,101968.0,2025-10-11,referral,desktop,US,CMP007
S003986,,2025-10-11,email,mobile,NG,CMP005
S007650,101853.0,2025-10-11,paid_social,mobile,NG,CMP004
S004172,101294.0,2025-10-11,organic,mobile,NG,
S010949,100779.0,2025-10-12,referral,desktop,US,CMP007
S015775,,2025-10-12,paid_search,mobile,US,CMP002
S008630,101961.0,2025-10-12,organic,desktop,NG,
S014566,100953.0,2025-10-12,organic,desktop,DE,
S019486,101142.0,2025-10-12,direct,desktop,NG,
S003618,100723.0,2025-10-12,referral,mobile,NG,CMP007
S015466,,2025-10-12,paid_social,mobile,NG,CMP008
S001341,,2025-10-12,email,mobile,US,CMP005
S016906,100826.0,2025-10-12,paid_social,mobile,NG,CMP008
S010243,101267.0,2025-10-12,paid_social,mobile,NL,CMP008
S000846,,2025-10-12,organic,desktop,NG,
S013269,100140.0,2025-10-12,email,desktop,NG,CMP005
S014075,101013.0,2025-10-12,direct,desktop,NG,
S002623,100711.0,2025-10-12,email,mobile,NG,CMP006
S007079,100726.0,2025-10-12,referral,mobile,NG,CMP007
S012352,100771.0,2025-10-12,referral,mobile,UK,CMP007
S013715,100101.0,2025-10-12,organic,desktop,NG,
S017812,101335.0,2025-10-12,direct,mobile,NG,
S010132,100003.0,2025-10-12,paid_search,desktop,CA,CMP001
S010779,101901.0,2025-10-12,organic,desktop,UK,
S008139,100819.0,2025-10-12,organic,mobile,NG,
S011130,100990.0,2025-10-12,paid_social,mobile,NG,CMP008
S018804,100540.0,2025-10-12,direct,mobile,NG,
S016139,101529.0,2025-10-12,paid_social,mobile,NG,CMP008
S010590,,2025-10-12,paid_social,desktop,CA,CMP008
S003923,101004.0,2025-10-12,paid_search,mobile,US,CMP001
S009488,,2025-10-12,paid_social,mobile,UK,CMP003
S005749,101070.0,2025-10-12,email,mobile,CA,CMP005
S014740,100043.0,2025-10-12,paid_social,desktop,NG,CMP008
S018331,101724.0,2025-10-12,paid_social,mobile,NG,CMP004
S014685,100063.0,2025-10-12,paid_search,mobile,NG,CMP001
S005199,101339.0,2025-10-12,email,mobile,UK,CMP005
S015972,100701.0,2025-10-12,organic,desktop,CA,
S004699,101733.0,2025-10-12,referral,mobile,US,CMP007
S005953,101375.0,2025-10-12,paid_search,mobile,US,CMP001
S017540,,2025-10-12,organic,desktop,NG,
S019817,101184.0,2025-10-12,referral,mobile,NG,CMP007
S007169,100700.0,2025-10-12,paid_search,desktop,NG,CMP002
S018755,101883.0,2025-10-12,paid_social,mobile,NG,CMP004
S010665,100998.0,2025-10-12,email,desktop,NG,CMP006
S006186,100740.0,2025-10-12,organic,mobile,NG,
S005985,,2025-10-12,paid_search,mobile,CA,CMP001
S008775,,2025-10-12,organic,mobile,NL,
S004179,,2025-10-12,direct,mobile,NG,
S016425,101469.0,2025-10-12,paid_search,mobile,CA,CMP001
S017535,,2025-10-12,direct,desktop,NG,
S008714,101796.0,2025-10-12,paid_search,desktop,US,CMP001
S005701,,2025-10-12,organic,desktop,NG,
S008770,100829.0,2025-10-12,direct,mobile,UK,
S010933,101919.0,2025-10-12,paid_search,mobile,US,CMP002
S002788,,2025-10-12,email,desktop,NG,CMP006
S006005,,2025-10-12,paid_search,desktop,NG,CMP002
S003725,100682.0,2025-10-12,paid_search,mobile,UK,CMP002
S017834,101003.0,2025-10-12,paid_social,desktop,NG,CMP003
S000759,100284.0,2025-10-12,paid_social,mobile,NG,CMP008
S000588,101233.0,2025-10-12,paid_social,desktop,NG,CMP003
S018627,100859.0,2025-10-12,paid_social,mobile,UK,CMP008
S011984,100425.0,2025-10-12,paid_social,mobile,DE,CMP004
S001628,101588.0,2025-10-12,paid_search,desktop,UK,CMP001
S011428,100999.0,2025-10-12,organic,desktop,NG,
S015131,100602.0,2025-10-12,organic,mobile,NG,
S015615,101182.0,2025-10-12,direct,mobile,US,
S015739,,2025-10-12,direct,desktop,UK,
S004674,101141.0,2025-10-12,organic,desktop,US,
S014198,100250.0,2025-10-12,organic,mobile,NG,
S012424,101316.0,2025-10-12,organic,desktop,DE,
S017514,,2025-10-12,paid_search,mobile,CA,CMP001
S015160,,2025-10-12,paid_social,mobile,DE,CMP008
S006780,,2025-10-12,paid_social,mobile,NG,CMP003
S001163,100141.0,2025-10-12,paid_search,mobile,NG,CMP001
S009524,,2025-10-12,organic,desktop,UK,
S012327,,2025-10-12,paid_search,mobile,NG,CMP002
S017869,100142.0,2025-10-12,paid_social,mobile,US,CMP008
S016774,100631.0,2025-10-12,paid_search,desktop,NG,CMP002
S012552,101191.0,2025-10-12,paid_social,mobile,DE,CMP004
S009816,100478.0,2025-10-12,direct,desktop,CA,
S005705,100993.0,2025-10-12,direct,mobile,US,
S016924,,2025-10-12,referral,desktop,NG,CMP007
S002219,100109.0,2025-10-12,paid_search,desktop,NG,CMP001
S009476,,2025-10-12,paid_search,desktop,UK,CMP001
S001387,100198.0,2025-10-12,paid_social,mobile,NL,CMP004
S019558,100799.0,2025-10-12,paid_social,desktop,CA,CMP004
S006973,,2025-10-12,organic,mobile,US,
S012629,,2025-10-12,referral,mobile,UK,CMP007
S000789,,2025-10-12,email,mobile,US,CMP005
S017579,100782.0,2025-10-12,referral,desktop,NG,CMP007
S015568,101783.0,2025-10-12,organic,desktop,NG,
S002732,100699.0,2025-10-12,referral,mobile,CA,CMP007
S014789,,2025-10-12,email,mobile,NG,CMP006
S015504,,2025-10-12,paid_social,desktop,US,CMP004
S006119,100776.0,2025-10-12,paid_search,mobile,FR,CMP001
S012693,,2025-10-12,direct,mobile,NG,
S018554,101297.0,2025-10-12,paid_search,mobile,US,CMP002
S008311,100271.0,2025-10-12,paid_social,mobile,CA,CMP004
S005175,101574.0,2025-10-12,paid_search,mobile,NG,CMP002
S004087,101690.0,2025-10-12,direct,desktop,FR,
S015844,101733.0,2025-10-12,paid_search,mobile,NL,CMP002
S018846,100963.0,2025-10-12,paid_search,desktop,NG,CMP001
S015507,101622.0,2025-10-12,paid_search,desktop,NL,CMP001
S015516,100862.0,2025-10-12,organic,desktop,US,
S015033,,2025-10-12,paid_social,mobile,NL,CMP004
S002504,100260.0,2025-10-12,paid_social,mobile,UK,CMP004
S010820,,2025-10-12,organic,desktop,NL,
S000642,,2025-10-12,organic,mobile,NG,
S003565,101603.0,2025-10-12,organic,mobile,NG,
S013133,100753.0,2025-10-12,organic,mobile,NG,
S015238,,2025-10-12,paid_search,mobile,NG,CMP002
S009699,101748.0,2025-10-12,direct,desktop,NG,
S001963,100840.0,2025-10-12,direct,desktop,US,
S005042,101026.0,2025-10-12,direct,mobile,NG,
S006515,101880.0,2025-10-13,referral,mobile,NG,CMP007
S002572,,2025-10-13,paid_social,mobile,DE,CMP004
S017736,101472.0,2025-10-13,paid_social,desktop,NG,CMP003
S016114,101879.0,2025-10-13,organic,desktop,NL,
S012603,100383.0,2025-10-13,direct,mobile,US,
S014624,101741.0,2025-10-13,email,desktop,DE,CMP006
S016796,101699.0,2025-10-13,paid_social,desktop,NG,CMP004
S018607,100585.0,2025-10-13,paid_social,desktop,US,CMP003
S004925,100100.0,2025-10-13,direct,mobile,DE,
S014689,101625.0,2025-10-13,paid_social,mobile,NL,CMP003
S007576,101006.0,2025-10-13,direct,mobile,US,
S010942,100372.0,2025-10-13,direct,mobile,NG,
S006816,,2025-10-13,email,desktop,US,CMP005
S010943,100477.0,2025-10-13,direct,mobile,NG,
S002890,100727.0,2025-10-13,referral,desktop,DE,CMP007
S016718,101082.0,2025-10-13,paid_search,mobile,US,CMP002
S015979,100389.0,2025-10-13,organic,mobile,US,
S016189,100840.0,2025-10-13,email,mobile,US,CMP005
S002142,,2025-10-13,organic,mobile,NG,
S000462,101816.0,2025-10-13,organic,mobile,US,
S000622,101888.0,2025-10-13,organic,desktop,NG,
S009793,,2025-10-13,paid_search,mobile,DE,CMP002
S002826,101774.0,2025-10-13,paid_search,mobile,DE,CMP001
S019197,,2025-10-13,organic,mobile,NG,
S015235,100160.0,2025-10-13,organic,desktop,US,
S008216,100809.0,2025-10-13,paid_search,mobile,DE,CMP002
S018799,101228.0,2025-10-13,organic,desktop,NL,
S001276,,2025-10-13,email,desktop,NG,CMP005
S007707,100087.0,2025-10-13,referral,mobile,US,CMP007
S005632,100124.0,2025-10-13,organic,desktop,NG,
S003303,100698.0,2025-10-13,organic,desktop,UK,
S001740,101189.0,2025-10-13,paid_search,mobile,NG,CMP001
S011499,,2025-10-13,email,desktop,DE,CMP006
S002204,,2025-10-13,organic,mobile,NG,
S006457,101703.0,2025-10-13,paid_search,desktop,FR,CMP001
S013165,101395.0,2025-10-13,paid_social,mobile,NG,CMP004
S019894,,2025-10-13,paid_search,mobile,FR,CMP002
S014877,,2025-10-13,referral,mobile,NG,CMP007
S018459,100034.0,2025-10-13,organic,desktop,NG,
S003727,,2025-10-13,organic,desktop,DE,
S015025,,2025-10-13,organic,mobile,NG,
S005272,,2025-10-13,email,mobile,US,CMP005
S013540,100864.0,2025-10-13,email,mobile,UK,CMP006
S014965,100261.0,2025-10-13,paid_search,desktop,NG,CMP002
S006749,101607.0,2025-10-13,referral,mobile,NG,CMP007
S000981,100701.0,2025-10-13,direct,desktop,US,
S006559,,2025-10-13,organic,mobile,US,
S013656,100087.0,2025-10-13,organic,mobile,NG,
S016734,101161.0,2025-10-13,email,mobile,NG,CMP005
S014826,101515.0,2025-10-13,paid_social,mobile,NG,CMP004
S007696,,2025-10-13,paid_social,mobile,US,CMP004
S018690,100157.0,2025-10-13,paid_search,mobile,FR,CMP002
S003090,100761.0,2025-10-13,paid_social,desktop,NG,CMP003
S006992,100602.0,2025-10-13,organic,desktop,NG,
S019446,100651.0,2025-10-13,organic,desktop,NG,
S008475,101843.0,2025-10-13,paid_social,desktop,UK,CMP004
S004031,101982.0,2025-10-13,paid_social,desktop,NG,CMP008
S010439,,2025-10-13,paid_search,desktop,NG,CMP001
S008609,101049.0,2025-10-13,organic,mobile,UK,
S004454,100378.0,2025-10-13,organic,mobile,DE,
S019898,,2025-10-13,organic,desktop,CA,
S015200,,2025-10-13,organic,desktop,UK,
S013208,,2025-10-13,organic,mobile,NG,
S015551,100571.0,2025-10-13,organic,mobile,NG,
S002450,101395.0,2025-10-13,referral,desktop,NL,CMP007
S012258,100377.0,2025-10-13,paid_search,desktop,NG,CMP002
S004239,,2025-10-13,paid_search,mobile,NG,CMP001
S000171,,2025-10-13,referral,mobile,UK,CMP007
S001045,100977.0,2025-10-13,referral,mobile,CA,CMP007
S004362,100013.0,2025-10-13,organic,mobile,FR,
S001979,,2025-10-13,paid_search,desktop,UK,CMP002
S013742,101038.0,2025-10-13,organic,mobile,NG,
S017813,100072.0,2025-10-13,paid_social,desktop,US,CMP004
S015188,101526.0,2025-10-13,organic,mobile,CA,
S001277,100764.0,2025-10-13,direct,desktop,NG,
S011737,,2025-10-13,direct,mobile,NG,
S006307,101592.0,2025-10-13,paid_social,mobile,NG,CMP004
S001016,101831.0,2025-10-13,organic,desktop,US,
S007905,101333.0,2025-10-13,paid_social,desktop,NL,CMP003
S001568,101995.0,2025-10-13,organic,desktop,NG,
S005098,,2025-10-13,referral,mobile,UK,CMP007
S015590,101546.0,2025-10-13,paid_social,desktop,US,CMP003
S013513,,2025-10-13,paid_search,desktop,UK,CMP001
S015805,100286.0,2025-10-13,referral,mobile,NG,CMP007
S017195,100849.0,2025-10-13,organic,mobile,NG,
S017077,,2025-10-13,paid_search,mobile,UK,CMP001
S015582,100230.0,2025-10-13,organic,mobile,UK,
S000796,101240.0,2025-10-13,paid_search,mobile,NL,CMP002
S005029,,2025-10-13,organic,mobile,NG,
S009323,,2025-10-13,direct,mobile,NG,
S015679,101282.0,2025-10-13,paid_social,mobile,CA,CMP004
S003811,,2025-10-13,direct,mobile,NG,
S011718,100770.0,2025-10-13,organic,desktop,NG,
S014909,,2025-10-13,organic,mobile,NG,
S011816,100507.0,2025-10-13,referral,mobile,NG,CMP007
S011441,100617.0,2025-10-13,referral,mobile,NG,CMP007
S002531,101431.0,2025-10-13,direct,mobile,NG,
S010298,101065.0,2025-10-13,paid_search,mobile,US,CMP001
S004972,101791.0,2025-10-13,paid_search,desktop,NG,CMP001
S007025,100593.0,2025-10-13,organic,desktop,NG,
S015080,101966.0,2025-10-13,direct,desktop,NG,
S012634,,2025-10-13,paid_search,mobile,CA,CMP001
S019503,,2025-10-13,paid_search,desktop,NG,CMP001
S008557,101315.0,2025-10-13,paid_search,mobile,CA,CMP002
S013565,101968.0,2025-10-13,paid_social,mobile,NG,CMP003
S010851,101282.0,2025-10-13,email,mobile,NG,CMP006
S002191,100475.0,2025-10-13,organic,mobile,CA,
S011879,101978.0,2025-10-13,organic,mobile,US,
S018044,,2025-10-13,paid_social,desktop,FR,CMP008
S011659,101702.0,2025-10-13,paid_social,desktop,NG,CMP004
S005073,101493.0,2025-10-13,referral,desktop,US,CMP007
S016368,101245.0,2025-10-13,paid_search,desktop,NG,CMP001
S011841,101304.0,2025-10-13,organic,mobile,UK,
S013560,,2025-10-13,direct,mobile,NG,
S007934,,2025-10-13,paid_social,desktop,CA,CMP004
S006277,101538.0,2025-10-13,direct,mobile,NG,
S003613,100087.0,2025-10-13,organic,desktop,UK,
S006650,,2025-10-13,organic,desktop,UK,
S006146,100935.0,2025-10-13,paid_search,desktop,NG,CMP002
S019103,101308.0,2025-10-13,email,mobile,NL,CMP005
S009506,101155.0,2025-10-13,direct,mobile,CA,
S001658,,2025-10-13,organic,mobile,US,
S006683,,2025-10-13,paid_search,mobile,CA,CMP002
S009406,,2025-10-13,direct,desktop,NG,
S010432,101306.0,2025-10-13,referral,mobile,NG,CMP007
S014325,,2025-10-14,paid_social,mobile,NG,CMP008
S013002,,2025-10-14,direct,desktop,FR,
S014531,100062.0,2025-10-14,paid_search,mobile,NG,CMP002
S016611,101883.0,2025-10-14,paid_social,desktop,NG,CMP004
S009964,,2025-10-14,referral,desktop,NG,CMP007
S001287,100058.0,2025-10-14,paid_search,mobile,NG,CMP001
S005197,100609.0,2025-10-14,organic,mobile,UK,
S002787,100459.0,2025-10-14,email,mobile,NG,CMP006
S008171,,2025-10-14,organic,mobile,NG,
S009122,100835.0,2025-10-14,organic,desktop,US,
S014771,100215.0,2025-10-14,organic,mobile,US,
S005608,,2025-10-14,paid_search,desktop,NG,CMP001
S008334,100476.0,2025-10-14,paid_social,mobile,NG,CMP004
S008589,100341.0,2025-10-14,organic,mobile,NG,
S017676,100321.0,2025-10-14,paid_search,mobile,NG,CMP002
S001452,100150.0,2025-10-14,referral,mobile,NG,CMP007
S017372,101377.0,2025-10-14,paid_search,mobile,US,CMP002
S013075,101374.0,2025-10-14,paid_social,mobile,CA,CMP004
S013626,101539.0,2025-10-14,paid_social,desktop,FR,CMP003
S001201,100464.0,2025-10-14,organic,mobile,UK,
S006112,100230.0,2025-10-14,paid_search,mobile,CA,CMP001
S010769,100090.0,2025-10-14,paid_social,desktop,NG,CMP004
S005265,100435.0,2025-10-14,paid_social,desktop,NG,CMP004
S015639,101851.0,2025-10-14,email,mobile,NG,CMP005
S013546,101234.0,2025-10-14,paid_social,desktop,DE,CMP004
S001534,101652.0,2025-10-14,paid_search,mobile,UK,CMP002
S004971,,2025-10-14,paid_search,desktop,US,CMP001
S005597,101828.0,2025-10-14,paid_search,mobile,NG,CMP002
S017561,,2025-10-14,direct,desktop,UK,
S004755,100414.0,2025-10-14,direct,mobile,NG,
S017647,,2025-10-14,paid_social,mobile,UK,CMP004
S011342,101777.0,2025-10-14,paid_social,desktop,NG,CMP008
S017819,,2025-10-14,paid_social,desktop,NL,CMP008
S012667,100765.0,2025-10-14,referral,mobile,CA,CMP007
S019414,100009.0,2025-10-14,paid_search,mobile,FR,CMP002
S009024,100967.0,2025-10-14,organic,desktop,US,
S019265,,2025-10-14,paid_social,desktop,US,CMP003
S010346,,2025-10-14,paid_search,mobile,US,CMP001
S013532,,2025-10-14,direct,mobile,NL,
S000160,101019.0,2025-10-14,paid_search,mobile,CA,CMP001
S012833,101657.0,2025-10-14,paid_search,mobile,DE,CMP002
S008306,100215.0,2025-10-14,email,mobile,UK,CMP005
S015037,100091.0,2025-10-14,email,mobile,NG,CMP006
S015600,101018.0,2025-10-14,paid_search,desktop,NG,CMP001
S000112,101882.0,2025-10-14,paid_search,mobile,CA,CMP002
S008144,,2025-10-14,paid_social,mobile,NG,CMP008
S008267,101841.0,2025-10-14,paid_social,mobile,NG,CMP003
S010582,100565.0,2025-10-14,organic,desktop,NG,
S012694,101256.0,2025-10-14,referral,desktop,NL,CMP007
S018249,101570.0,2025-10-14,direct,desktop,CA,
S011856,101114.0,2025-10-14,organic,mobile,NG,
S018293,,2025-10-14,paid_social,mobile,NL,CMP003
S018428,100946.0,2025-10-14,referral,mobile,NG,CMP007
S005511,100349.0,2025-10-14,referral,mobile,NG,CMP007
S001964,101216.0,2025-10-14,direct,mobile,NG,
S002495,,2025-10-14,paid_social,mobile,NG,CMP004
S006139,100289.0,2025-10-14,paid_social,mobile,US,CMP003
S004353,101291.0,2025-10-14,paid_social,mobile,US,CMP003
S001081,101638.0,2025-10-14,paid_social,mobile,NG,CMP003
S017706,,2025-10-14,direct,mobile,NG,
S019961,100088.0,2025-10-14,organic,desktop,NG,
S001840,,2025-10-14,organic,desktop,NG,
S016713,100795.0,2025-10-14,paid_social,mobile,DE,CMP003
S015427,,2025-10-14,referral,mobile,NG,CMP007
S006278,100795.0,2025-10-14,paid_social,desktop,CA,CMP004
S018938,101919.0,2025-10-14,paid_search,mobile,NG,CMP002
S015764,,2025-10-14,organic,mobile,NG,
S000242,100299.0,2025-10-14,paid_search,desktop,NG,CMP001
S003302,100688.0,2025-10-14,direct,mobile,NG,
S005358,100648.0,2025-10-14,paid_search,desktop,NG,CMP002
S014768,100202.0,2025-10-14,paid_search,mobile,DE,CMP002
S008970,,2025-10-14,email,mobile,NG,CMP006
S018960,100471.0,2025-10-14,paid_social,mobile,NG,CMP008
S006785,101945.0,2025-10-14,organic,mobile,DE,
S014212,101160.0,2025-10-14,paid_search,mobile,NG,CMP002
S005586,100302.0,2025-10-14,paid_social,desktop,US,CMP008
S005515,,2025-10-14,email,desktop,NG,CMP006
S004859,100917.0,2025-10-14,email,mobile,US,CMP005
S016271,100927.0,2025-10-14,organic,mobile,NG,
S019844,101461.0,2025-10-14,direct,mobile,UK,
S011835,,2025-10-14,direct,desktop,NL,
S007137,101630.0,2025-10-14,paid_search,mobile,CA,CMP001
S012139,100097.0,2025-10-14,organic,desktop,NG,
S019076,101898.0,2025-10-14,paid_search,desktop,CA,CMP002
S011507,100206.0,2025-10-14,paid_search,desktop,US,CMP002
S012197,101467.0,2025-10-14,direct,desktop,NG,
S006795,100491.0,2025-10-14,organic,desktop,DE,
S002607,,2025-10-14,referral,mobile,NG,CMP007
S000562,101055.0,2025-10-14,referral,mobile,US,CMP007
S006824,101039.0,2025-10-14,paid_social,desktop,FR,CMP004
S012719,100284.0,2025-10-14,paid_search,desktop,US,CMP002
S014099,101839.0,2025-10-14,referral,desktop,NG,CMP007
S009278,100693.0,2025-10-14,referral,desktop,US,CMP007
S011047,101731.0,2025-10-14,paid_social,mobile,US,CMP003
S008937,,2025-10-14,direct,mobile,FR,
S003305,,2025-10-14,direct,mobile,NG,
S001555,101039.0,2025-10-14,paid_social,mobile,NG,CMP004
S016468,,2025-10-14,paid_social,mobile,NG,CMP008
S005789,101958.0,2025-10-14,direct,desktop,NG,
S007296,,2025-10-14,direct,mobile,CA,
S005251,,2025-10-14,direct,mobile,NG,
S000756,101945.0,2025-10-14,paid_search,mobile,NG,CMP002
S003401,100461.0,2025-10-14,email,mobile,US,CMP006
S013222,,2025-10-14,organic,mobile,DE,
S013864,,2025-10-14,direct,mobile,NG,
S006667,,2025-10-15,organic,mobile,NG,
S002010,101274.0,2025-10-15,organic,mobile,CA,
S000065,,2025-10-15,referral,desktop,US,CMP007
S011314,,2025-10-15,paid_social,desktop,NG,CMP008
S014242,,2025-10-15,paid_search,mobile,NG,CMP002
S014650,100366.0,2025-10-15,organic,mobile,US,
S009934,100996.0,2025-10-15,paid_search,mobile,NL,CMP001
S006522,100378.0,2025-10-15,organic,mobile,US,
S004066,101025.0,2025-10-15,paid_social,mobile,NL,CMP004
S002190,101550.0,2025-10-15,paid_search,mobile,US,CMP001
S003490,,2025-10-15,paid_social,mobile,NG,CMP008
S019222,,2025-10-15,paid_social,desktop,NG,CMP004
S000690,,2025-10-15,paid_social,mobile,UK,CMP004
S007332,101184.0,2025-10-15,paid_social,desktop,CA,CMP003
S000474,101464.0,2025-10-15,email,desktop,US,CMP005
S011246,100985.0,2025-10-15,email,desktop,NG,CMP005
S008643,101628.0,2025-10-15,organic,mobile,NG,
S005903,100890.0,2025-10-15,direct,mobile,NL,
S014490,,2025-10-15,email,mobile,US,CMP006
S007286,101600.0,2025-10-15,organic,mobile,NG,
S003611,100018.0,2025-10-15,organic,desktop,US,
S007237,101594.0,2025-10-15,organic,mobile,NG,
S012807,100914.0,2025-10-15,referral,mobile,US,CMP007
S005585,101371.0,2025-10-15,email,mobile,UK,CMP006
S003139,,2025-10-15,organic,mobile,CA,
S007219,,2025-10-15,paid_social,desktop,NG,CMP008
S000484,101251.0,2025-10-15,paid_search,mobile,NG,CMP001
S015624,100862.0,2025-10-15,direct,desktop,NG,
S015455,100095.0,2025-10-15,direct,desktop,NG,
S017589,101141.0,2025-10-15,organic,mobile,US,
S001306,100585.0,2025-10-15,referral,mobile,NG,CMP007
S005944,101295.0,2025-10-15,referral,desktop,NG,CMP007
S002951,100916.0,2025-10-15,organic,mobile,NG,
S001659,,2025-10-15,organic,desktop,NG,
S019227,101167.0,2025-10-15,paid_social,desktop,NG,CMP008
S011183,100451.0,2025-10-15,paid_search,mobile,US,CMP002
S016155,100698.0,2025-10-15,organic,mobile,NG,
S003412,101997.0,2025-10-15,referral,mobile,UK,CMP007
S011258,100777.0,2025-10-15,referral,desktop,FR,CMP007
S008221,101114.0,2025-10-15,organic,mobile,UK,
S004680,100116.0,2025-10-15,paid_search,mobile,NG,CMP001
S010839,,2025-10-15,organic,mobile,NL,
S008038,100315.0,2025-10-15,organic,mobile,CA,
S002995,100959.0,2025-10-15,organic,mobile,NG,
S013215,,2025-10-15,direct,mobile,NG,
S007029,101454.0,2025-10-15,paid_search,mobile,US,CMP001
S001076,100640.0,2025-10-15,email,mobile,NG,CMP005
S006128,100447.0,2025-10-15,organic,desktop,NG,
S012117,101345.0,2025-10-15,organic,mobile,UK,
S016565,,2025-10-15,paid_social,mobile,US,CMP008
S003110,100340.0,2025-10-15,organic,desktop,NL,
S019986,100071.0,2025-10-15,organic,mobile,NG,
S018510,,2025-10-15,direct,mobile,NG,
S006020,100815.0,2025-10-15,paid_search,desktop,UK,CMP001
S015827,,2025-10-15,paid_search,mobile,NG,CMP001
S013460,100453.0,2025-10-15,referral,desktop,NL,CMP007
S019322,100807.0,2025-10-15,email,mobile,US,CMP005
S007804,101148.0,2025-10-15,direct,mobile,NG,
S015880,101525.0,2025-10-15,direct,mobile,NL,
S007695,100603.0,2025-10-15,direct,mobile,NG,
S007785,100183.0,2025-10-15,paid_social,desktop,UK,CMP008
S016898,,2025-10-15,paid_search,mobile,FR,CMP001
S014846,101509.0,2025-10-15,paid_social,mobile,NG,CMP004
S004395,,2025-10-15,paid_social,mobile,NG,CMP003
S008790,101772.0,2025-10-15,paid_search,mobile,UK,CMP002
S007667,101801.0,2025-10-15,organic,desktop,NG,
S017937,101435.0,2025-10-15,paid_search,mobile,NG,CMP002
S019858,100779.0,2025-10-15,paid_social,mobile,US,CMP004
S003520,100161.0,2025-10-15,organic,desktop,NG,
S017703,100670.0,2025-10-15,organic,mobile,UK,
S009131,,2025-10-15,paid_social,mobile,NG,CMP004
S019241,,2025-10-15,organic,mobile,US,
S019672,,2025-10-15,organic,mobile,NG,
S003821,101608.0,2025-10-15,paid_search,mobile,NG,CMP001
S004717,100182.0,2025-10-15,paid_search,desktop,NG,CMP001
S012071,,2025-10-15,organic,desktop,NG,
S010145,101902.0,2025-10-15,organic,mobile,NG,
S005112,100807.0,2025-10-15,paid_search,desktop,UK,CMP001
S005867,101696.0,2025-10-15,paid_social,desktop,US,CMP003
S016341,,2025-10-15,paid_search,mobile,US,CMP001
S017883,101286.0,2025-10-15,organic,mobile,NL,
